bbcid,system,summary,is_factual,worker_id
33335482,TConvS2S,"one of the uk's most popular pop, pop, has been named as the new director of the music industry.",no,wid_1
33335482,TConvS2S,"one of the uk's most popular pop, pop, has been named as the new director of the music industry.",no,wid_2
38955255,TConvS2S,hundreds of people have been warned to expect disruption after a wind turbine was spotted off the coast of pembrokeshire.,no,wid_0
38955255,TConvS2S,hundreds of people have been warned to expect disruption after a wind turbine was spotted off the coast of pembrokeshire.,no,wid_1
38955255,TConvS2S,hundreds of people have been warned to expect disruption after a wind turbine was spotted off the coast of pembrokeshire.,no,wid_2
35345872,TConvS2S,youtube has become the first country in pakistan to introduce a ban on youtube on youtube.,no,wid_0
35345872,TConvS2S,youtube has become the first country in pakistan to introduce a ban on youtube on youtube.,no,wid_1
35345872,TConvS2S,youtube has become the first country in pakistan to introduce a ban on youtube on youtube.,no,wid_2
40422011,TConvS2S,the european space agency (esa) has launched a new project that aims to build the world's largest aim rocket.,no,wid_0
40422011,TConvS2S,the european space agency (esa) has launched a new project that aims to build the world's largest aim rocket.,no,wid_1
40422011,TConvS2S,the european space agency (esa) has launched a new project that aims to build the world's largest aim rocket.,no,wid_2
35210598,TConvS2S,wales scrum-half rhys webb says he is ``desperate''to return to the wales squad for the rest of the season.,yes,wid_0
35210598,TConvS2S,wales scrum-half rhys webb says he is ``desperate''to return to the wales squad for the rest of the season.,yes,wid_1
35210598,TConvS2S,wales scrum-half rhys webb says he is ``desperate''to return to the wales squad for the rest of the season.,yes,wid_2
28713677,TConvS2S,a man is in a critical condition in hospital after being hit by a burst water in the east of england.,no,wid_0
28713677,TConvS2S,a man is in a critical condition in hospital after being hit by a burst water in the east of england.,no,wid_1
28713677,TConvS2S,a man is in a critical condition in hospital after being hit by a burst water in the east of england.,no,wid_2
32189288,TConvS2S,"in our series of letters from african journalists, writer and writer adaobi tricia nwaubani looks at the plight of kenyan students.",no,wid_0
32189288,TConvS2S,"in our series of letters from african journalists, writer and writer adaobi tricia nwaubani looks at the plight of kenyan students.",no,wid_1
32189288,TConvS2S,"in our series of letters from african journalists, writer and writer adaobi tricia nwaubani looks at the plight of kenyan students.",no,wid_2
37896012,TConvS2S,it's easy to be cynical to look at some of the best places in the uk.,no,wid_0
37896012,TConvS2S,it's easy to be cynical to look at some of the best places in the uk.,no,wid_1
37896012,TConvS2S,it's easy to be cynical to look at some of the best places in the uk.,no,wid_2
35419902,TConvS2S,wales coach warren gatland says he is disappointed that wales will face australia in the final of the world cup.,no,wid_0
35419902,TConvS2S,wales coach warren gatland says he is disappointed that wales will face australia in the final of the world cup.,no,wid_1
35419902,TConvS2S,wales coach warren gatland says he is disappointed that wales will face australia in the final of the world cup.,no,wid_2
40630842,TConvS2S,"the number of people registered to vote in the eu referendum has fallen to its lowest level since records began, official figures show.",no,wid_0
40630842,TConvS2S,"the number of people registered to vote in the eu referendum has fallen to its lowest level since records began, official figures show.",no,wid_1
40630842,TConvS2S,"the number of people registered to vote in the eu referendum has fallen to its lowest level since records began, official figures show.",no,wid_2
40726537,TConvS2S,guy martin has said he will not compete in racing at this year's ulster grand prix.,yes,wid_0
40726537,TConvS2S,guy martin has said he will not compete in racing at this year's ulster grand prix.,yes,wid_1
40726537,TConvS2S,guy martin has said he will not compete in racing at this year's ulster grand prix.,no,wid_2
39202525,TConvS2S,"a suicide bomber has attacked a hospital in the afghan capital, kabul, killing at least 11 people, officials say.",no,wid_0
39202525,TConvS2S,"a suicide bomber has attacked a hospital in the afghan capital, kabul, killing at least 11 people, officials say.",no,wid_1
39202525,TConvS2S,"a suicide bomber has attacked a hospital in the afghan capital, kabul, killing at least 11 people, officials say.",no,wid_2
37551923,TConvS2S,msps have voted in favour of a motion to allow the scottish parliament to be included in the holyrood election.,no,wid_0
37551923,TConvS2S,msps have voted in favour of a motion to allow the scottish parliament to be included in the holyrood election.,no,wid_1
37551923,TConvS2S,msps have voted in favour of a motion to allow the scottish parliament to be included in the holyrood election.,no,wid_2
36666227,TConvS2S,sweeney sweeney has signed a one-year contract extension with league two side hartlepool united.,no,wid_0
36666227,TConvS2S,sweeney sweeney has signed a one-year contract extension with league two side hartlepool united.,no,wid_1
36666227,TConvS2S,sweeney sweeney has signed a one-year contract extension with league two side hartlepool united.,no,wid_2
28783667,TConvS2S,uruguay's luis suarez has been given a one-match ban for biting uruguay's giorgio chiellini.,no,wid_0
28783667,TConvS2S,uruguay's luis suarez has been given a one-match ban for biting uruguay's giorgio chiellini.,no,wid_1
28783667,TConvS2S,uruguay's luis suarez has been given a one-match ban for biting uruguay's giorgio chiellini.,no,wid_2
35337082,TConvS2S,eastenders actress mitchell mitchell is to return to eastenders after the death of eastenders actress mitchell mitchell.,no,wid_0
35337082,TConvS2S,eastenders actress mitchell mitchell is to return to eastenders after the death of eastenders actress mitchell mitchell.,no,wid_1
35337082,TConvS2S,eastenders actress mitchell mitchell is to return to eastenders after the death of eastenders actress mitchell mitchell.,no,wid_2
38333121,TConvS2S,a former liverpool police officer has been found guilty of fraud and perverting the course of justice.,yes,wid_0
38333121,TConvS2S,a former liverpool police officer has been found guilty of fraud and perverting the course of justice.,yes,wid_1
38333121,TConvS2S,a former liverpool police officer has been found guilty of fraud and perverting the course of justice.,yes,wid_2
36886766,TConvS2S,"england's batting display against pakistan was a ``great moment'', says former england captain michael vaughan.",yes,wid_0
36886766,TConvS2S,"england's batting display against pakistan was a ``great moment'', says former england captain michael vaughan.",no,wid_1
36886766,TConvS2S,"england's batting display against pakistan was a ``great moment'', says former england captain michael vaughan.",no,wid_2
34802406,TConvS2S,"young girls in scotland are more likely to be linked to violent crime, according to a new study.",no,wid_0
34802406,TConvS2S,"young girls in scotland are more likely to be linked to violent crime, according to a new study.",no,wid_1
34802406,TConvS2S,"young girls in scotland are more likely to be linked to violent crime, according to a new study.",no,wid_2
38450424,TConvS2S,"israeli prime minister benjamin netanyahu has said it is ``deeply disappointed''that israel's new prime minister, benjamin netanyahu, will step down.",no,wid_0
38450424,TConvS2S,"israeli prime minister benjamin netanyahu has said it is ``deeply disappointed''that israel's new prime minister, benjamin netanyahu, will step down.",no,wid_1
38450424,TConvS2S,"israeli prime minister benjamin netanyahu has said it is ``deeply disappointed''that israel's new prime minister, benjamin netanyahu, will step down.",no,wid_2
29458868,TConvS2S,the russian ambassador to the russian ambassador has been awarded the freedom of the country.,no,wid_0
29458868,TConvS2S,the russian ambassador to the russian ambassador has been awarded the freedom of the country.,no,wid_1
